estado_civil,modalidad_admision,carrera,turno,genero,internacional,beca,desplazado,pagos_al_dia,nivel_educ_padre,nivel_educ_madre,ocupacion_padre,ocupacion_madre,inscritas_1er_sem,nota_1er_sem,aprobadas_1er_sem,inscritas_2do_sem,nota_2do_sem,aprobadas_2do_sem,resultado
1,1,9070,1,0,0,1,1,1,2,2,3,3,6,13.0,6,6,12.5,6,Graduado
1,1,9500,1,0,0,1,0,1,3,3,1,1,8,13.671428571428573,7,8,13.671428571428573,7,Graduado
1,5,9003,1,0,0,1,0,1,2,2,3,3,6,12.666666666666666,6,6,12.8,5,Graduado
1,1,9147,1,0,0,0,1,0,2,3,2,1,5,10.0,2,5,13.0,1,Abandono
1,1,9147,1,0,0,0,1,1,2,2,2,1,5,13.5,5,5,12.333333333333334,5,Graduado
1,1,9500,1,0,0,0,0,1,3,3,1,1,7,12.67,7,8,13.55,8,Graduado
1,1,9238,1,0,0,0,0,1,2,3,3,1,6,14.5,6,6,15.428571428571429,6,Graduado
1,1,9500,1,0,0,0,1,1,3,2,1,1,7,13.685714285714283,7,8,15.3875,8,Graduado
1,4,9853,1,0,0,0,0,1,2,2,3,3,6,11.0,5,6,10.666666666666666,3,Abandono
2,5,9130,1,0,0,0,0,0,3,3,1,1,9,11.555555555555555,7,7,13.2,5,Abandono
1,1,9500,1,0,0,1,0,1,2,2,2,2,7,13.79714285714286,7,8,13.775,8,Matriculado
1,1,9500,1,0,0,1,1,1,2,2,2,2,7,14.00375,7,8,13.812857142857142,7,Graduado
1,1,9147,1,0,0,1,1,1,2,2,3,3,5,12.0,4,5,11.4,4,Graduado
4,1,8014,0,0,0,1,1,1,2,6,2,3,6,14.166666666666666,5,6,14.166666666666666,6,Graduado
2,4,9991,0,0,0,0,0,1,2,2,3,3,5,14.0,5,5,13.8,5,Graduado
1,1,9070,1,0,0,1,0,1,2,2,3,2,6,13.8,5,6,12.833333333333334,6,Graduado
1,1,8014,0,0,0,0,0,1,2,2,3,3,6,12.8,5,6,11.857142857142858,6,Graduado
2,2,9773,1,0,0,0,0,1,3,3,1,1,6,12.166666666666666,6,6,13.833333333333334,6,Graduado
1,1,9070,1,0,0,0,0,1,2,3,3,1,6,12.5,6,6,12.333333333333334,6,Matriculado
1,2,8014,0,0,0,0,0,1,3,6,1,5,6,12.0,4,6,11.5,4,Graduado
1,1,8014,0,0,0,1,1,1,3,3,1,1,6,10.833333333333334,6,6,11.5,6,Graduado
1,2,9500,1,0,0,0,1,1,3,3,1,1,8,13.385,8,8,13.385,8,Graduado
1,1,9085,1,0,0,0,1,1,2,2,2,2,6,15.666666666666666,6,6,14.5,6,Graduado
1,5,9003,1,0,0,1,0,1,2,2,3,2,6,14.333333333333334,6,6,13.833333333333334,6,Graduado
1,5,9003,1,0,0,0,0,1,2,2,3,3,6,11.428571428571429,6,6,13.0,5,Matriculado
1,1,9238,1,0,0,1,1,1,2,2,2,2,6,11.666666666666666,6,6,11.666666666666666,6,Graduado
1,1,9070,1,0,0,1,1,1,2,2,3,3,6,12.0,5,6,11.333333333333334,2,Abandono
2,1,9500,1,0,0,1,0,1,2,3,3,1,8,14.725714285714288,7,8,14.725714285714288,7,Graduado
1,1,9773,1,0,0,1,1,1,2,2,3,2,6,14.166666666666666,6,6,13.666666666666666,6,Graduado
1,1,9238,1,0,0,0,1,1,3,3,1,1,6,11.571428571428571,6,6,12.333333333333334,6,Graduado
1,1,9556,1,0,0,0,1,1,3,3,1,1,7,12.5,7,8,13.1375,8,Graduado
1,1,9500,1,0,0,0,0,1,2,2,3,2,8,12.86,8,8,12.86,8,Graduado
1,1,9670,1,0,0,0,1,1,2,2,3,3,6,12.25,6,6,13.714285714285714,6,Graduado
1,1,9085,1,0,0,1,1,1,2,2,3,3,5,12.0,4,5,12.2,5,Graduado
1,1,9500,1,0,0,1,0,1,2,2,2,2,7,15.116666666666667,7,8,16.168888888888887,8,Graduado
1,4,9670,1,0,0,0,0,0,2,2,2,2,5,12.5,2,5,10.25,4,Abandono
1,1,9238,1,0,0,0,1,1,2,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9670,1,0,0,0,1,1,2,3,2,1,6,11.0,4,6,11.0,4,Matriculado
1,1,9670,1,0,0,0,1,1,2,3,2,1,6,11.875,6,6,14.6,4,Graduado
1,2,9130,1,0,0,0,1,1,3,3,1,1,5,11.0,1,5,0.0,0,Abandono
1,1,9085,1,0,0,0,0,1,2,2,1,1,5,15.2,5,5,13.2,5,Graduado
1,5,9130,1,0,0,0,1,0,2,2,3,3,6,11.6,5,6,11.0,2,Abandono
1,4,9238,1,0,0,0,0,1,2,3,2,1,6,14.833333333333334,6,6,15.142857142857142,6,Graduado
1,1,9853,1,0,0,0,1,1,6,6,5,5,6,11.333333333333334,3,6,11.333333333333334,3,Abandono
1,1,9147,1,0,0,1,0,1,2,2,2,2,5,11.2,5,5,11.8,5,Graduado
1,1,9853,1,0,0,1,1,1,2,2,3,3,6,13.4,5,6,13.666666666666666,5,Graduado
1,4,9147,1,0,0,0,0,1,3,3,1,1,5,10.5,2,5,0.0,0,Abandono
1,1,9147,1,0,0,0,0,1,2,3,3,1,5,16.2,5,5,16.4,5,Graduado
1,1,9500,1,0,0,1,1,1,2,2,2,2,7,14.542857142857144,7,8,14.88181818181818,8,Graduado
1,1,9500,1,0,0,0,0,1,2,4,2,3,7,13.694285714285714,7,8,14.355555555555554,8,Graduado
1,1,9238,1,0,0,1,0,1,2,2,3,2,6,11.285714285714286,6,6,11.857142857142858,6,Graduado
1,1,9500,1,0,0,0,0,1,2,2,3,3,7,11.757142857142856,6,8,13.083333333333334,6,Matriculado
1,5,9085,1,0,0,0,0,0,2,2,2,2,3,0.0,0,6,0.0,0,Abandono
1,4,9500,1,0,0,1,1,1,2,2,3,3,8,13.058571428571428,7,8,13.058571428571428,7,Graduado
1,1,9500,1,0,0,0,0,1,3,3,1,1,7,14.3,7,8,14.055555555555555,8,Graduado
1,4,9147,1,0,0,0,0,1,2,2,3,3,10,11.8,5,10,12.0,8,Graduado
1,1,9085,1,0,0,0,1,1,2,3,2,1,5,10.333333333333334,3,5,13.0,3,Matriculado
1,1,9254,1,0,0,0,1,1,2,2,2,2,6,10.571428571428571,6,6,11.666666666666666,3,Graduado
1,4,9500,1,0,0,0,1,1,2,3,3,1,7,13.333333333333334,6,7,13.333333333333334,6,Graduado
1,1,9238,1,0,0,0,0,1,3,3,1,1,6,11.857142857142858,6,6,11.0,5,Graduado
1,1,9853,1,0,0,0,1,1,2,3,2,1,6,12.6,5,6,11.4,5,Matriculado
1,1,9085,1,0,0,0,1,1,2,2,3,2,5,14.0,5,5,11.6,5,Matriculado
1,1,9853,1,0,0,0,1,1,2,3,3,1,7,12.0,5,7,12.666666666666666,6,Matriculado
1,5,9119,1,0,0,0,0,1,2,2,3,2,5,0.0,0,5,0.0,0,Abandono
1,1,9238,1,0,0,0,1,1,2,2,3,3,6,12.0,6,6,13.0,6,Graduado
1,1,8014,0,0,0,0,0,1,2,2,3,3,6,12.666666666666666,6,6,11.666666666666666,6,Graduado
1,1,9238,1,0,0,1,1,1,2,6,3,5,6,12.166666666666666,6,6,13.666666666666666,6,Graduado
1,5,9238,1,0,0,0,0,1,2,2,3,3,6,13.333333333333334,6,6,14.666666666666666,6,Graduado
1,5,9853,1,0,0,0,0,1,3,4,1,3,7,15.0,7,7,14.571428571428571,7,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,3,8,13.39125,8,8,13.39125,8,Graduado
1,1,9238,1,0,0,0,0,1,3,3,1,1,6,12.166666666666666,5,6,12.428571428571429,6,Graduado
1,1,9130,1,0,0,0,0,1,2,3,2,1,5,11.25,4,5,12.5,4,Graduado
1,1,9085,1,0,0,0,1,1,3,3,1,1,5,12.0,4,5,12.0,3,Matriculado
1,1,171,1,0,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Abandono
2,2,8014,0,0,0,0,1,1,2,2,3,3,6,12.833333333333334,6,6,12.857142857142858,6,Graduado
1,2,9003,1,0,0,0,0,1,3,3,1,1,6,14.0,6,6,13.1,6,Graduado
1,4,9147,1,0,0,0,1,1,2,2,3,3,5,13.0,4,5,12.0,2,Matriculado
1,1,9773,1,0,0,0,1,1,2,2,2,2,6,13.5,6,6,12.5,6,Graduado
1,4,9238,1,0,0,0,0,1,2,2,3,3,16,10.692307692307692,13,13,12.307692307692308,9,Matriculado
4,2,9991,0,0,0,0,0,1,2,2,3,3,5,11.0,5,5,11.666666666666666,5,Graduado
2,2,9238,1,0,0,0,0,1,2,2,3,3,6,13.0,6,6,13.833333333333334,6,Graduado
1,1,8014,0,0,0,0,0,1,3,3,1,1,6,12.0,5,6,11.25,4,Matriculado
1,1,9254,1,0,0,0,1,1,2,2,2,2,6,12.6,4,6,11.5,4,Abandono
1,4,9773,1,0,0,1,0,1,2,2,2,2,6,13.666666666666666,6,6,13.333333333333334,6,Graduado
1,1,171,1,0,0,0,1,0,3,3,1,1,0,0.0,0,0,0.0,0,Abandono
2,1,9500,1,0,0,1,0,1,2,2,3,3,7,14.2,6,7,14.2,6,Graduado
1,1,9254,1,0,0,0,0,0,2,2,2,2,6,11.0,5,6,0.0,0,Abandono
1,1,9085,1,0,0,0,1,1,3,2,1,2,6,15.0,6,6,16.428571428571427,6,Graduado
1,2,9500,1,0,0,0,0,1,2,2,3,3,7,12.585714285714284,6,8,13.44285714285714,7,Graduado
1,2,9991,0,0,0,0,0,1,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,2,9003,1,0,0,1,0,1,2,2,3,3,6,0.0,0,6,0.0,0,Matriculado
1,2,9085,1,0,0,0,0,1,6,3,3,1,6,0.0,0,6,0.0,0,Abandono
1,1,9853,1,0,0,0,1,1,2,2,3,2,6,11.666666666666666,6,6,11.833333333333334,6,Graduado
1,1,9773,1,0,0,0,0,1,2,2,3,3,6,12.666666666666666,3,6,10.0,2,Abandono
1,1,9147,1,0,0,0,1,1,2,2,3,2,5,10.333333333333334,3,5,11.0,4,Matriculado
1,5,9085,1,0,0,1,1,1,2,2,3,2,11,13.5,8,9,13.714285714285714,7,Graduado
1,1,9500,1,0,0,0,1,1,3,3,1,1,7,13.98,5,7,13.98,5,Matriculado
1,1,9085,1,0,0,1,1,1,2,2,3,3,6,16.153846153846153,6,6,15.75,6,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,2,7,14.033333333333331,6,7,14.033333333333331,6,Graduado
1,1,9085,1,0,0,0,0,1,2,2,3,2,5,11.0,1,5,11.2,5,Matriculado
1,1,9853,1,0,0,1,1,1,2,2,3,3,7,13.857142857142858,7,7,13.666666666666666,6,Graduado
1,1,9500,1,0,0,0,1,1,2,2,2,2,8,13.414285714285716,7,8,13.414285714285716,7,Abandono
2,4,8014,0,0,0,0,0,1,6,2,3,3,11,13.545454545454543,11,7,13.571428571428571,7,Graduado
4,2,9991,0,0,0,1,0,1,2,2,2,3,5,11.25,4,5,10.833333333333334,4,Matriculado
1,1,9773,1,0,0,1,0,1,2,3,2,1,6,13.833333333333334,6,6,14.428571428571429,6,Graduado
4,2,9991,0,0,0,0,0,1,2,3,3,1,5,12.0,5,5,12.857142857142858,5,Graduado
2,2,9085,1,0,0,0,0,1,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
2,4,8014,0,0,0,0,0,1,2,2,3,3,11,11.9,10,11,12.8,10,Matriculado
1,1,9147,1,0,0,0,1,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9500,1,0,0,1,1,1,3,3,1,1,7,15.135714285714286,7,8,15.287499999999998,8,Graduado
1,1,9853,1,0,0,1,1,0,3,3,1,1,7,12.285714285714286,7,7,13.333333333333334,6,Matriculado
1,5,9085,1,0,0,0,1,1,2,2,3,3,6,12.666666666666666,5,6,13.5,2,Matriculado
4,2,9500,1,0,0,1,0,1,2,2,2,3,7,12.74,5,8,10.978571428571428,6,Abandono
1,4,9500,1,0,0,0,0,1,2,2,3,2,7,13.25,6,8,13.75,8,Matriculado
1,1,9238,1,0,0,0,0,1,2,2,3,3,6,10.333333333333334,3,6,10.333333333333334,3,Matriculado
1,1,9853,1,0,0,1,0,1,2,2,2,2,6,13.428571428571429,6,6,13.166666666666666,6,Graduado
1,5,9147,1,0,0,0,0,1,3,3,1,1,11,12.555555555555555,9,9,11.11111111111111,8,Graduado
1,1,9238,1,0,0,0,0,1,6,6,5,5,6,11.5,6,6,11.166666666666666,6,Graduado
1,1,9853,1,0,0,0,0,1,2,2,3,3,6,13.666666666666666,6,6,12.333333333333334,6,Graduado
1,2,9991,0,0,0,0,0,1,2,2,3,3,14,11.272727272727272,11,11,12.0,10,Graduado
1,1,9853,1,0,0,0,1,1,2,3,2,1,6,13.166666666666666,5,6,12.4,5,Matriculado
1,5,8014,0,0,0,1,0,1,2,2,3,3,6,14.666666666666666,6,6,14.166666666666666,6,Graduado
1,5,9085,1,0,0,0,1,1,2,3,3,1,6,12.75,4,6,11.0,1,Matriculado
1,2,9500,1,0,0,0,0,1,2,3,2,1,7,11.2,5,8,12.14,5,Matriculado
1,1,9773,1,0,0,0,1,0,2,2,3,5,6,13.0,5,6,11.4,5,Abandono
1,1,9085,1,0,0,0,0,0,3,3,1,1,5,10.5,2,5,12.333333333333334,2,Abandono
1,1,9085,1,0,0,0,0,1,2,3,2,1,6,14.857142857142858,6,6,14.0,6,Graduado
1,1,9500,1,0,0,1,1,1,3,3,1,1,8,12.86,7,8,12.86,7,Graduado
1,4,9238,1,0,0,0,1,1,2,3,2,1,11,11.727272727272728,11,11,12.0,11,Graduado
1,5,9085,1,0,0,1,1,1,2,2,3,3,6,13.142857142857142,6,6,12.0,3,Graduado
1,1,9670,1,0,0,0,1,1,2,2,2,3,6,11.8,5,6,13.714285714285714,4,Abandono
1,1,9147,1,0,0,0,1,1,2,2,3,3,5,10.666666666666666,3,5,0.0,0,Abandono
1,1,9070,1,0,0,1,0,1,3,3,1,1,6,11.6,5,6,11.2,4,Matriculado
1,1,9254,1,0,0,0,1,1,2,2,3,3,6,10.333333333333334,3,6,10.333333333333334,3,Matriculado
1,1,9773,1,0,0,0,1,1,2,2,3,3,6,12.25,4,6,11.0,3,Matriculado
1,1,9254,1,0,0,0,0,1,2,2,3,2,6,12.0,6,6,12.75,4,Matriculado
1,1,9500,1,0,0,0,1,1,2,2,3,3,8,14.731428571428571,7,8,14.731428571428571,7,Graduado
1,1,171,1,0,0,0,1,1,2,3,2,1,0,0.0,0,0,0.0,0,Graduado
1,5,9070,1,0,0,0,1,1,2,3,2,1,13,13.615384615384617,13,12,14.25,12,Graduado
1,2,9991,0,0,0,0,0,1,2,3,2,1,5,15.8,5,5,14.8,5,Graduado
1,1,9238,1,0,0,0,0,1,2,3,2,1,6,14.666666666666666,6,6,14.571428571428571,6,Graduado
4,2,9085,1,0,0,0,0,1,6,6,5,5,5,0.0,0,5,0.0,0,Abandono
1,1,9500,1,0,0,1,1,1,2,2,2,2,8,14.654285714285717,7,8,14.654285714285717,7,Graduado
1,2,9500,1,0,0,0,0,1,3,2,1,2,8,12.401428571428571,7,8,12.401428571428571,7,Graduado
1,1,9500,1,0,0,0,1,1,3,3,1,1,7,11.5875,7,8,14.071428571428571,7,Graduado
1,5,9991,0,0,0,0,0,1,2,2,3,3,5,14.0,5,5,15.6,5,Graduado
1,1,9238,1,0,0,1,1,1,2,3,3,1,6,12.333333333333334,6,6,11.833333333333334,6,Graduado
1,1,9085,1,0,0,0,0,1,2,2,3,3,5,14.0,5,5,15.4,5,Graduado
1,1,9085,1,0,0,0,1,1,3,3,1,1,6,15.23076923076923,6,6,12.375,6,Graduado
1,1,9853,1,0,0,0,1,1,2,2,2,2,6,11.6,5,6,11.0,3,Abandono
1,1,9500,1,0,0,1,1,1,2,2,3,3,7,11.6,6,7,11.6,6,Graduado
1,1,9500,1,0,0,0,0,1,2,3,2,1,7,0.0,0,8,0.0,0,Abandono
1,1,9500,1,0,0,1,0,1,3,3,1,1,7,12.901428571428571,7,8,13.094444444444443,8,Graduado
1,4,9991,0,0,0,0,0,1,3,3,1,1,7,14.142857142857142,7,5,14.8,5,Graduado
1,5,9085,1,0,0,0,1,1,3,3,1,1,6,0.0,0,6,0.0,0,Abandono
1,1,9500,1,0,0,0,1,1,3,3,1,1,8,13.25375,8,8,13.25375,8,Graduado
1,1,9556,1,0,0,0,1,1,3,2,1,2,7,13.785714285714286,7,8,14.1,8,Graduado
1,1,9500,1,0,0,0,0,1,2,2,3,3,7,13.916666666666666,6,7,13.916666666666666,6,Graduado
1,1,9670,1,0,0,0,1,1,2,2,3,3,6,13.5,6,6,13.571428571428571,6,Graduado
1,1,9147,1,0,0,0,1,1,3,2,1,3,5,11.333333333333334,3,5,10.666666666666666,2,Matriculado
3,1,9085,1,0,0,0,1,1,3,2,1,2,5,0.0,0,5,0.0,0,Abandono
1,1,9670,1,0,0,0,0,1,2,2,3,2,6,11.5,5,6,14.6,4,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,3,8,12.082857142857142,7,8,12.082857142857142,7,Graduado
1,2,8014,0,0,0,1,0,1,2,2,3,3,6,11.833333333333334,6,6,12.8,5,Graduado
1,1,9147,1,0,0,1,1,1,2,2,3,3,5,13.4,5,5,12.4,5,Graduado
1,1,9500,1,0,0,1,0,1,3,3,1,1,7,0.0,0,7,0.0,0,Abandono
1,1,9773,1,0,0,0,1,1,2,3,2,1,6,14.2,5,6,14.571428571428571,6,Graduado
1,1,9500,1,0,0,1,1,1,2,2,2,2,8,13.814285714285717,7,8,13.814285714285717,7,Graduado
1,1,9254,1,0,0,1,0,1,2,2,2,2,6,11.25,4,6,10.5,6,Matriculado
1,1,9670,1,0,0,1,0,1,2,2,3,2,6,14.5,6,6,13.666666666666666,6,Graduado
1,1,9670,1,0,0,0,1,1,3,2,1,2,6,0.0,0,6,0.0,0,Abandono
2,2,9500,1,0,0,0,1,1,2,2,3,3,7,11.3,6,7,11.3,6,Graduado
1,4,9556,1,0,0,0,0,1,3,3,1,1,2,0.0,0,4,16.0,1,Matriculado
1,4,9130,1,0,0,0,1,1,2,2,3,2,5,12.0,1,5,12.0,3,Matriculado
1,1,9500,1,0,0,0,1,1,2,2,3,2,8,12.3,7,8,12.3,7,Graduado
1,1,9500,1,0,0,1,1,1,2,2,2,2,8,12.694285714285714,7,8,12.694285714285714,7,Graduado
1,1,9670,1,0,0,0,0,1,2,2,2,2,5,11.0,4,5,11.0,4,Graduado
1,1,9238,1,0,0,1,1,1,2,2,2,3,6,13.0,6,6,14.166666666666666,6,Graduado
1,1,9500,1,0,0,1,0,1,3,3,1,1,7,14.4125,7,8,16.05,8,Graduado
1,1,9500,1,0,0,0,1,1,2,3,2,1,7,12.92875,7,8,14.0625,8,Abandono
1,1,9773,1,0,0,0,1,1,2,3,2,1,6,13.333333333333334,6,6,12.8,5,Graduado
1,1,9254,1,0,0,1,1,1,2,2,3,2,6,12.8,5,6,12.8,5,Matriculado
1,1,9500,1,0,0,0,1,1,2,2,3,3,8,14.402857142857142,7,8,14.402857142857142,7,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,3,8,13.381428571428572,7,8,13.381428571428572,7,Graduado
1,1,9500,1,0,0,0,1,1,2,2,2,2,7,14.13125,7,8,13.98375,8,Graduado
1,1,9085,1,0,0,0,0,1,2,2,3,2,5,11.714285714285714,5,5,12.6,5,Graduado
1,1,9147,1,0,0,0,1,1,2,2,3,2,5,11.8,5,5,11.25,4,Matriculado
2,2,8014,0,0,0,0,0,1,6,6,5,5,6,11.166666666666666,6,6,11.0,2,Graduado
1,5,9003,1,0,0,0,0,1,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
1,4,9853,1,0,0,0,0,1,2,2,2,3,6,13.6,5,6,12.0,5,Abandono
2,2,9003,1,0,0,0,1,1,2,3,2,1,12,13.846153846153848,12,12,14.090909090909092,11,Graduado
1,1,9773,1,0,0,1,0,1,2,2,3,3,6,12.5,6,6,13.333333333333334,6,Graduado
1,1,9130,1,0,0,0,1,1,3,3,1,1,5,16.4,5,5,14.6,5,Graduado
1,4,9070,1,0,0,1,0,1,2,2,2,2,11,13.818181818181818,11,11,13.454545454545457,11,Graduado
1,1,9238,1,0,0,0,0,1,3,3,1,1,6,10.6,5,6,10.5,4,Graduado
1,2,9147,1,0,0,0,1,1,3,3,1,1,5,10.2,5,5,12.2,5,Graduado
1,1,9238,1,0,0,0,0,1,3,3,1,1,6,10.6,5,6,10.4,4,Matriculado
1,4,8014,0,0,0,0,0,1,3,3,1,1,10,11.444444444444445,9,11,10.8,5,Abandono
1,1,9853,1,0,0,0,1,1,2,3,3,1,6,14.333333333333334,5,8,12.625,8,Matriculado
1,4,9238,1,0,0,1,0,1,6,6,5,5,16,13.0,16,13,13.266666666666667,13,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,2,8,13.31,8,8,13.31,8,Graduado
1,1,9238,1,0,0,1,1,1,2,2,3,3,6,10.571428571428571,5,6,12.2,5,Graduado
1,1,9500,1,0,0,1,1,1,2,3,3,1,8,13.487142857142857,7,8,13.487142857142857,7,Graduado
1,1,9254,1,0,0,1,0,1,2,2,3,2,6,12.333333333333334,6,6,11.833333333333334,6,Graduado
1,1,9670,1,0,0,0,0,1,2,2,2,3,6,11.875,6,6,12.833333333333334,5,Abandono
1,1,9500,1,0,0,0,1,1,2,2,2,2,7,13.966666666666669,6,7,13.966666666666669,6,Graduado
1,2,9254,1,0,0,0,1,0,6,6,5,5,5,0.0,0,5,0.0,0,Abandono
1,1,9670,1,0,0,0,1,1,2,3,2,1,5,11.5,4,5,12.8,5,Graduado
1,1,9556,1,0,0,0,1,1,2,2,2,2,2,12.5,2,7,0.0,0,Abandono
1,5,9500,1,0,0,0,0,1,6,6,5,5,7,0.0,0,8,0.0,0,Abandono
1,1,9500,1,0,0,0,0,1,3,3,1,1,7,11.98,6,8,13.225,7,Graduado
1,1,9238,1,0,0,1,1,1,2,2,2,3,6,13.2,5,6,11.8,5,Matriculado
1,1,9500,1,0,0,0,0,1,3,3,1,1,7,11.614285714285714,6,8,14.0375,8,Graduado
1,1,9500,1,0,0,1,1,1,2,3,2,1,8,14.314285714285717,7,8,14.314285714285717,7,Graduado
1,1,9500,1,0,0,0,0,1,3,3,1,1,7,0.0,0,8,0.0,0,Abandono
1,5,9085,1,0,0,0,0,1,2,2,3,3,6,12.666666666666666,6,6,13.0,2,Matriculado
1,1,9500,1,0,0,1,1,1,2,3,2,1,7,12.766666666666666,6,8,12.128571428571428,7,Graduado
1,1,9853,1,0,0,1,0,1,2,3,3,1,6,12.666666666666666,6,6,12.2,5,Graduado
1,4,9670,1,0,0,0,1,1,2,2,2,3,6,11.5,6,6,10.571428571428571,4,Abandono
1,2,9670,1,0,0,0,0,1,2,3,2,1,6,11.4,5,6,11.75,4,Abandono
1,1,9500,1,0,0,1,1,1,2,2,3,3,7,14.70625,7,8,14.4775,8,Graduado
1,1,9500,1,0,0,1,1,1,2,2,3,3,7,11.814285714285717,6,8,13.542857142857144,7,Graduado
1,1,9070,1,0,0,0,0,1,3,2,1,2,6,13.0,6,6,11.875,6,Graduado
1,1,9670,1,0,0,0,0,1,2,2,3,3,6,14.857142857142858,6,6,13.333333333333334,6,Graduado
1,1,9500,1,0,0,0,1,1,3,3,1,1,7,12.6,6,7,12.6,6,Graduado
1,1,9085,1,0,0,0,1,1,2,2,3,3,6,13.333333333333334,5,6,11.4,4,Matriculado
1,1,9853,1,0,0,0,1,1,3,3,1,1,7,10.666666666666666,6,7,12.833333333333334,6,Matriculado
1,5,9130,1,0,0,0,0,0,2,2,3,2,5,11.5,2,5,11.0,1,Abandono
1,2,9556,1,0,0,0,0,1,2,2,3,3,7,10.0,1,7,0.0,0,Abandono
1,1,9254,1,0,0,0,1,1,2,3,2,1,6,11.8,5,6,12.2,5,Graduado
1,1,9070,1,0,0,0,0,1,2,2,3,2,6,11.8,5,6,12.666666666666666,6,Graduado
1,1,9500,1,0,0,0,0,1,2,2,3,3,8,12.77125,8,8,12.77125,8,Graduado
1,1,9085,1,0,0,0,1,1,2,2,3,3,5,11.333333333333334,3,5,12.6,5,Matriculado
1,1,9254,1,0,0,0,1,1,2,2,3,3,6,12.666666666666666,6,6,14.6,5,Graduado
1,1,9070,1,0,0,0,0,0,3,3,1,1,6,12.2,5,6,10.833333333333334,4,Matriculado
1,5,9085,1,0,0,0,0,0,3,3,1,1,5,12.0,1,4,0.0,0,Abandono
1,1,9500,1,0,0,1,1,1,3,2,1,3,8,11.721428571428572,7,8,11.721428571428572,7,Graduado
1,2,9500,1,0,0,0,0,1,2,2,3,3,7,14.0,4,7,12.525,3,Matriculado
1,2,33,1,0,0,0,0,1,3,3,1,1,7,14.75,7,7,13.8,5,Matriculado
1,1,9773,1,0,0,0,1,1,3,2,1,2,6,12.666666666666666,6,6,13.666666666666666,6,Graduado
1,1,9130,1,0,0,0,0,1,3,3,1,1,5,13.0,4,5,14.0,5,Abandono
1,1,9147,1,0,0,0,0,1,2,3,2,1,5,0.0,0,5,0.0,0,Abandono
1,1,9070,1,0,0,0,1,1,3,3,1,1,6,10.75,4,6,0.0,0,Matriculado
2,2,8014,0,0,0,0,0,0,6,6,5,5,5,0.0,0,5,0.0,0,Abandono
1,2,9670,1,0,0,0,0,1,6,6,5,5,5,12.5,4,5,11.75,4,Graduado
1,2,9991,0,0,0,0,0,0,2,2,2,3,4,0.0,0,5,0.0,0,Abandono
2,1,8014,0,0,0,0,0,0,2,2,3,3,5,0.0,0,4,0.0,0,Abandono
2,1,9238,1,0,0,0,0,0,2,2,3,3,6,0.0,0,6,0.0,0,Abandono
2,2,9003,1,0,0,0,0,1,2,2,2,3,6,12.5,6,6,12.4,5,Graduado
1,1,9853,1,0,0,0,1,1,3,3,1,1,6,12.8,5,6,11.666666666666666,3,Abandono
4,2,8014,0,0,0,0,0,1,6,6,5,5,6,10.0,1,6,11.0,1,Abandono
1,1,9853,1,0,0,0,1,1,2,2,3,3,6,11.25,4,6,10.2,5,Abandono
1,1,9500,1,0,0,1,1,1,3,2,1,3,8,12.61,7,8,12.61,7,Graduado
1,1,9130,1,0,0,0,0,1,2,3,2,1,5,12.0,2,5,12.6,5,Graduado
1,3,9238,1,0,1,0,1,0,2,3,3,1,6,13.0,5,6,13.5,6,Graduado
1,1,9085,1,0,1,1,1,1,3,3,1,1,5,12.0,4,5,13.0,5,Graduado
1,1,9556,1,0,1,0,1,1,3,3,1,1,7,12.0,4,8,0.0,0,Abandono
1,4,9119,1,1,0,0,0,1,3,3,1,1,5,12.0,1,5,11.0,1,Abandono
1,2,9119,1,1,0,0,1,1,2,2,2,2,5,12.0,1,5,10.5,3,Matriculado
1,2,171,1,1,0,0,1,1,3,3,1,1,0,0.0,0,0,0.0,0,Graduado
1,2,9147,1,1,0,0,0,0,2,2,3,3,5,0.0,0,5,0.0,0,Abandono
1,1,9130,1,1,0,0,1,1,3,3,1,1,6,13.625,5,6,11.75,4,Abandono
1,1,9147,1,1,0,1,0,1,2,2,3,3,5,11.666666666666666,3,5,11.666666666666666,3,Matriculado
1,1,9670,1,1,0,0,1,1,2,2,3,2,6,0.0,0,6,0.0,0,Abandono
1,1,9500,1,1,0,0,1,1,3,3,1,1,8,11.69,7,8,11.69,7,Graduado
1,5,9070,1,1,0,0,0,0,2,3,2,1,6,0.0,0,6,0.0,0,Abandono
1,5,171,1,1,0,0,0,1,3,3,1,1,0,0.0,0,0,0.0,0,Graduado
1,4,9991,0,1,0,0,1,1,3,3,1,1,5,11.5,4,5,11.285714285714286,5,Graduado
1,2,9119,1,1,0,0,1,1,3,3,1,1,5,14.0,1,5,0.0,0,Abandono
1,1,9254,1,1,0,0,0,1,2,3,2,1,6,11.0,5,6,12.4,5,Graduado
